date,600036_600519,600036_002475,600036_600276,600036_601088,600519_002475,600519_600276,600519_601088,002475_600276,002475_601088,600276_601088
2024-11-14,0.6007964779753611,0.5372277013245634,0.6224739519782438,0.6524128633563256,0.5795070284993808,0.6571967468378357,0.5025754638913746,0.6496632348608795,0.3832338999727291,0.3111233187907409
2024-11-15,0.6014691541275718,0.538497306092006,0.6235118122527206,0.6452175214257421,0.5802275434797489,0.6579883028636245,0.49630948397664404,0.6522932544459158,0.37311584245123797,0.30153515591662217
2024-11-18,0.6025627687577763,0.5399987411952059,0.6233860434328589,0.6231413329838665,0.5782946564297214,0.6566049392917342,0.4857021115385562,0.6541184939779098,0.34796388726863803,0.27970251661930323
2024-11-19,0.6039056215000405,0.5387549454179832,0.6222305873212679,0.6228561856673569,0.5774574473737556,0.654356470934183,0.48756111580951134,0.6539572127968942,0.34632977953768507,0.2779885892022049
2024-11-20,0.6044368629264715,0.5401365729606198,0.5894838041604271,0.6243685382917997,0.5770962898884799,0.6287551283661619,0.48709781637965116,0.6268247239296972,0.3454428296459951,0.2605053487934148
2024-11-21,0.6044888011597205,0.5375266055292444,0.5896591420654179,0.6274233212060869,0.5752517686717448,0.6285459491445662,0.48815372563026965,0.6221106246029363,0.34642430461681334,0.26113430236583685
2024-11-22,0.6115472553909795,0.5583585269813757,0.6030722387353769,0.6410133580396289,0.5879640530843773,0.6356037238103205,0.49975640945961325,0.6387716687565275,0.372844702186957,0.2937355600532387
2024-11-25,0.612417616417005,0.5597856771382754,0.6129215073310397,0.6376036206422176,0.5899403378435455,0.6512258794690898,0.4983528609514436,0.6424455957868578,0.3636789887485574,0.2900599003575712
2024-11-26,0.6130556619864068,0.5601450586707344,0.6164127344348296,0.6345861606732115,0.5902573368472085,0.6520902155445284,0.4963846224668358,0.6452376010680988,0.35954753650671734,0.28758044924364495
2024-11-27,0.6134515865819351,0.5533624358318745,0.6156640312067446,0.6325915253835834,0.5817401085811476,0.6503794792334233,0.49582665549125776,0.6502828684365034,0.3768697110804588,0.29893224709826083
2024-11-28,0.6132565841594746,0.5538564516695609,0.6166694381544127,0.6514705082101401,0.5793412400816733,0.6513294084353211,0.5140265139147312,0.6553848811651635,0.4105016113940137,0.30284322404478703
2024-11-29,0.6128654248238173,0.551655393811026,0.6118568298727495,0.6519630021182438,0.580551411104613,0.6503285001964526,0.5115315582617164,0.656669890786552,0.40780938207267736,0.297026367712674
2024-12-02,0.6301198680055591,0.5599398382889345,0.6290373660397999,0.6456078643454961,0.5657813001842958,0.6481696854082406,0.5228172881799962,0.6355054255828689,0.3989348512612665,0.30861667962068356
2024-12-03,0.6513575114367651,0.6130179166106685,0.619253555624641,0.6514896278621837,0.5616837791698662,0.6515860496374494,0.5254561728895677,0.6612762363132054,0.4123718425348193,0.2961808816345342
2024-12-04,0.6527711040493251,0.6135004091462323,0.6191280641848573,0.6134797383053614,0.5560129292796542,0.6556200338720527,0.5186885113007189,0.6615594137903142,0.3831965951544737,0.27899847966522956
2024-12-05,0.6576936162556061,0.6152683032680758,0.6255828728789108,0.6109032236663002,0.5566351664510404,0.65527374229351,0.5312925737507054,0.6627343814970287,0.3885516800363768,0.2927831534157463
2024-12-06,0.65572997042134,0.616864023007082,0.6267775211026038,0.6106147626467437,0.555672934492689,0.6555166074926977,0.5306627608455053,0.6651095592151878,0.38661165380906565,0.2945387711925764
2024-12-09,0.6570341864262059,0.6158887570619215,0.6303252357947281,0.611040922416938,0.5580496618170355,0.6558275600873674,0.5385968961800539,0.6711633549943841,0.37970716306060015,0.30512479790767316
2024-12-10,0.6598567681651241,0.6271335614646399,0.6059581809421194,0.6094136194804558,0.5643043504269223,0.6374890323210306,0.5369537708199724,0.6478343745284012,0.36516155427444297,0.29749733009184903
2024-12-11,0.6590714525849093,0.6345659858546883,0.6197794536969458,0.5850421751759809,0.5635779193950662,0.6404278001804451,0.5230367192190923,0.6476226743100447,0.36836582341404783,0.2999198456238724
2024-12-12,0.6607133270210408,0.6376152238718108,0.6177949442422113,0.5817431899397815,0.5629361657785217,0.636658193398257,0.51576046878942,0.6497791412953313,0.36663235320464166,0.30092553248787746
2024-12-13,0.6710611649512616,0.6371004730262767,0.6363115671601687,0.5844394520437011,0.5687452872604398,0.6481910263309735,0.5265611455888469,0.662581665355173,0.3687952041827098,0.32827433466538514
2024-12-16,0.6814235159635036,0.629379693781116,0.6331918290605952,0.5894661254154715,0.5784898587200603,0.6475410965719497,0.5585581450998826,0.6668055974231932,0.3529817817595328,0.32910475564025754
2024-12-17,0.6903808264118012,0.6273862326190189,0.6344291624956733,0.5857350557382007,0.5947265566030189,0.6504180598872188,0.5510904275257142,0.6710547566607219,0.3438106635640114,0.32280811769053713
2024-12-18,0.710810325870319,0.6424517387305078,0.6323700963682609,0.5843675833618486,0.5834862914795238,0.663799059895522,0.5666780535000259,0.6844066485092678,0.35531566852585983,0.3217117826352649
2024-12-19,0.7125293562524171,0.616005645829743,0.6308108595728745,0.5860818203952295,0.560510642238285,0.6621932551763736,0.5686960470596814,0.6741212722909495,0.3358313669950646,0.3209514728790339
2024-12-20,0.7128827170096477,0.6189009271597901,0.6528328811587839,0.582272561519668,0.563812198037066,0.6833948094309855,0.5651140020548683,0.7229759519665934,0.3346047274605627,0.3511888458891324
2024-12-23,0.7150112432292538,0.613522405933975,0.6505557618948243,0.5814290135712442,0.5612543598180989,0.6827688401504022,0.5686175974752589,0.7235484297439423,0.3301784106448344,0.3491381865075254
2024-12-24,0.6834476519784356,0.5882568879015078,0.651501287347223,0.5355215786454937,0.5182419020336797,0.7022917475189441,0.5077089956981458,0.7254955422256757,0.2684360110046684,0.3347762057328773
2024-12-25,0.6794433877656821,0.6019387156658457,0.6576518899753592,0.5230664327768961,0.5251999655025157,0.7019732282319818,0.48747383571463704,0.7249143866219587,0.26170192022073047,0.33392032006939604
2024-12-26,0.6776991556052258,0.611048338705943,0.6391329429947223,0.505524136136813,0.592563592441005,0.6711028826002985,0.47591371535139215,0.744400989405831,0.24673822642270618,0.31187652328665333
2024-12-27,0.7211154185749163,0.6197993561055958,0.6508220507030057,0.5152231408273016,0.5582431248073421,0.6452557731321122,0.582888044291229,0.7251789530068735,0.287261173774139,0.3616463275661725
2024-12-30,0.6810064110660724,0.5765229860200041,0.6025835254524905,0.46777220882143683,0.4863475312359492,0.5680152055819683,0.5271469154558589,0.688094430435218,0.21799580676506872,0.284038214999248
2024-12-31,0.785641888783538,0.5214944291082448,0.5244349352557126,0.592521224807865,0.5413533296472337,0.6682480754786633,0.5185701633776406,0.6448464837738449,0.2821766569178758,0.40030024618664134
2025-01-02,0.6976217633127527,0.37781909797864255,0.36290046832653583,0.5194563120846664,0.40144293203427667,0.5528634416640977,0.42684554550741144,0.5488388042294727,0.16477615104676466,0.2896707309092512
2025-01-03,0.6665115161837177,0.33864561616109934,0.33405645816874285,0.41379006606263335,0.3707957094207819,0.5423048260591906,0.362607353501385,0.5348124760999633,0.08888525320854652,0.2614721893202817
2025-01-06,0.6319093356563473,0.3285289357997826,0.3365321766361397,0.4043495658445336,0.350153511593406,0.4781633038463667,0.3594420025737651,0.5104587695076231,0.08084638995714866,0.245331533416708
2025-01-07,0.645882349267477,0.27733857757073954,0.3102518791925645,0.4105473383315604,0.3563923466622835,0.48032204545801566,0.35395371957525146,0.43697275400038216,0.045851634477854716,0.26212779427360694
2025-01-08,0.6274146086550962,0.2532398195088978,0.29012466072583853,0.38506027897294504,0.34810683582927016,0.4703829266840251,0.32428704570330713,0.43921369125503357,0.04602643532647677,0.25231596348006885
2025-01-09,0.7028773495091677,0.3046698630581864,0.3585770962926766,0.41332729730160633,0.3275906956580119,0.4474364076699545,0.3052925871937599,0.42079333431339244,0.039921041858073145,0.2554028053938589
2025-01-10,0.6909885157258236,0.30334817432342615,0.37642387130293087,0.40233012025419285,0.32905344150481375,0.46022743861179305,0.2962094895484353,0.42520165358998696,0.04439803059242444,0.26222012832652764
2025-01-13,0.6867811332251093,0.2727242230068539,0.35808382365116387,0.38341643710915396,0.24870680853874308,0.4254734834379363,0.2469974398736398,0.3807189444492447,-0.024841215615842262,0.2252880537971073
2025-01-14,0.6978313975725395,0.32174331012752216,0.3937634229751837,0.39028126867527924,0.3034237316769516,0.4596988640094216,0.2538917303119678,0.42825492173792157,0.020816363371087165,0.248436980703826
2025-01-15,0.6825723757089164,0.29812490426302823,0.37416309378345664,0.37926176887943286,0.29645094085371865,0.4572834769993027,0.25217389156818254,0.42808782532447415,0.018897568319398143,0.24779315702612403
2025-01-16,0.6533555153636159,0.31411762037028657,0.35824375307166323,0.3963647121620801,0.30755925167218706,0.4754303848481459,0.24640373936272256,0.41998515343036474,0.01617331842402478,0.2286339328965035
2025-01-17,0.6422865076595881,0.30367418745278835,0.346154278371573,0.403524462468248,0.297956977691121,0.47070427223704997,0.25115914383208776,0.3969554044077734,0.024712843053669806,0.2552400919030439
2025-01-20,0.6122252564817838,0.25216398605307316,0.2782324117359661,0.4164703686239305,0.3256784761892772,0.4946215958583921,0.22427829620553902,0.43703186664665017,-0.02322416846233388,0.18289767441946883
2025-01-21,0.6267664376118273,0.2584172656957102,0.2965708773328707,0.4260066288604198,0.31418286937964873,0.4852830181592026,0.22521471056575196,0.4448611440180275,-0.04058819414585104,0.16623920762483302
2025-01-22,0.6555924064371724,0.28904081622453726,0.31036296728756413,0.4224290199689681,0.34520155191964524,0.4940752459269891,0.22641909832963603,0.4547647907643077,-0.036085858753497416,0.16639514177824208
2025-01-23,0.6684664092043016,0.2784478408508389,0.2832020202244217,0.41696079151510296,0.3442331813763173,0.4979585476581271,0.22946426805999326,0.4551698024005608,-0.04543346115843873,0.14817668938784154
2025-01-24,0.6650897663348229,0.28097305220868213,0.2827026707772466,0.4191484190275483,0.32973225356818975,0.48903306165996074,0.2202440742702264,0.4622707599573048,-0.024491388012801627,0.1573860795932881
2025-01-27,0.6643241360245098,0.2735014389712526,0.26389104620159587,0.40739802231365063,0.32831930438568463,0.48825300995542104,0.21151945009948359,0.4651208723500281,-0.043715559671094015,0.12753379048259952
2025-02-05,0.6710953138018314,0.2532553442928938,0.2667475168598941,0.44776173516004414,0.30795166348111275,0.49205475872773957,0.25597542475712604,0.4553104829008117,-0.04618179404368758,0.15166880269466104
2025-02-06,0.6715795536103359,0.2538408802601854,0.26218173390915134,0.4459289954177052,0.3113710669280627,0.48406305188662496,0.2509361992454586,0.4572966848648993,-0.043841367293066216,0.1475559317213942
2025-02-07,0.6636622660856069,0.22641577528759083,0.2631322005625266,0.435657423666359,0.33037709390996195,0.49978687889954365,0.24502756369617562,0.4879110313714935,-0.07821156535384846,0.1485425510374175
2025-02-10,0.6360305285700925,0.24892631922776512,0.21590586834651046,0.418011470979916,0.41744867190165647,0.47030648996255275,0.2266609904190633,0.5098080513121687,-0.07308883789318273,0.13425648072082266
2025-02-11,0.602588250413351,0.22920070464947184,0.19594313014814843,0.4033544904532092,0.4127364997548723,0.47570548494946246,0.20417228897975406,0.5097895954841951,-0.08420654509296079,0.12748707390662312
2025-02-12,0.6123717770914879,0.2676472759183855,0.20451305786786705,0.3743558136396035,0.45032076654733144,0.4772545638258266,0.17663678807174607,0.5069912547604288,-0.09128873788745735,0.12548955741920714
2025-02-13,0.5925895530580014,0.2965960843452371,0.20783617431997856,0.36402707218937297,0.43782670731808143,0.4806947334987701,0.159171329295139,0.5006383009236505,-0.0793823594099943,0.12413136438580952
2025-02-14,0.5945834580054621,0.2968607602504173,0.21430403882490878,0.36130648881855976,0.43710172196034724,0.48643798656761317,0.1580428045218842,0.496247642686177,-0.07992660092357033,0.12241656376168576
2025-02-17,0.5953695114131302,0.32052116182892243,0.22486207528272983,0.3694558619731497,0.44052600540938996,0.4876994040620961,0.16010833293972748,0.4844567581195478,-0.05143707003592975,0.13428874689119463
2025-02-18,0.5925367584508002,0.30533259731278606,0.21193289979051874,0.37027145724981453,0.4284988834721974,0.4782090045236672,0.16785894602223944,0.4808457135261029,-0.025485204108563374,0.15643893546166593
2025-02-19,0.5822848331261321,0.3038841865839573,0.21303677101702115,0.38539897008203794,0.43741571130665186,0.47446309810257625,0.1577141201484727,0.4744547836881959,-0.0004925720754405869,0.18409795611888127
2025-02-20,0.5807316412210035,0.29341744192210767,0.1916087268990315,0.38036080888154816,0.4146529314695139,0.42229693933279666,0.14657423703752678,0.4907867478484128,0.005107151216084174,0.19065274920128877
2025-02-21,0.5608324479069761,0.2742779411755061,0.20627178727051496,0.39595822094678385,0.4223494224930859,0.4717247219242671,0.1248548892372602,0.5595799910568529,-0.013502774722141115,0.1500225955948714
2025-02-24,0.5628011871088443,0.2783790625346989,0.20631137726062196,0.39019344525720917,0.4234985427278688,0.4728164567859027,0.11700809971026688,0.5645888297974226,-0.019592184482715297,0.1486452511234111
2025-02-25,0.5283874323221827,0.20849435114164958,0.13539837757526288,0.3371274013477937,0.3459696315444907,0.4368057853485925,0.048446159085135,0.5064717658867687,-0.0890949920157433,0.07459289216782315
2025-02-26,0.5272153787745184,0.17604851843629976,0.13097771139278447,0.34531089580331864,0.326377286547958,0.43438040638737635,0.05413854194870182,0.4881481065229785,-0.07498947513714498,0.0820360877256529
2025-02-27,0.5469179707347499,0.1571476870842425,0.13915646361508052,0.351709318432396,0.303859963196403,0.43160402296656847,0.06952155473163403,0.4800511456338459,-0.07597729728270619,0.09494345386791017
2025-02-28,0.5260275038624784,0.17162320168180945,0.16367722931068707,0.3545467768858123,0.26494738447138627,0.362341002679434,0.05014856894652543,0.4776253170362978,-0.12129889640048545,0.06804236219188249
2025-03-03,0.5262671115714808,0.16630775685325466,0.16164861864672334,0.3509819680544094,0.27567190820332016,0.35994156498524515,0.04539254745829364,0.4737779531505997,-0.13412032049409972,0.06637982701997328
2025-03-04,0.5373102894008275,0.17621313183381443,0.17478742316424162,0.3498281374964488,0.2788996590298038,0.3524716253223968,0.051545166427853964,0.4698350775914876,-0.12921122511471192,0.07608884077862317
2025-03-05,0.5141866860929146,0.17167824952810826,0.17846154474103834,0.365059677157006,0.28912581519347136,0.35139926668317784,0.048719096627268775,0.4936738938216802,-0.11677818551531043,0.07786710058889199
2025-03-06,0.49312791705293446,0.17868508719017503,0.1980593292221424,0.35088042111376233,0.2943571947567262,0.369788791955141,0.03341941402554672,0.49557790734540064,-0.11423053311511573,0.09348968762466021
2025-03-07,0.497817095606722,0.1504003616901081,0.17533355426222116,0.4531115861326098,0.27467701712285597,0.3489255734304115,0.07247387978086453,0.504025231664288,-0.08955389109820834,0.09699002368503258
2025-03-10,0.4915837211305902,0.15868021093538487,0.17718846250291487,0.43457662446034867,0.2717029482048773,0.3457195440306467,0.07201598665595271,0.503357279575122,-0.09505406416655901,0.0939131760983525
2025-03-11,0.4945681698556251,0.12757608839853218,0.15832527498875085,0.42734351568628093,0.24011443956406942,0.3333599404141659,0.0818901968049837,0.4952861466259024,-0.12243402336984499,0.07979754431681997
2025-03-12,0.49454027741799134,0.12565558003782917,0.15877095117611517,0.42950918359783263,0.2370918952961165,0.3347564399259457,0.08772013171083269,0.4923794015778429,-0.12308610940968666,0.0852544904093827
2025-03-13,0.46907862888071367,0.09478312157788242,0.21437695349205882,0.42600239885604513,0.21642236099373283,0.38670400031346125,0.06592349834700548,0.5369915899333843,-0.13066731515391647,0.09402685547959336
2025-03-14,0.5325739891148521,0.12354671350810256,0.2800134948715203,0.443518398984228,0.2362620837232096,0.46145568262350173,0.07797553885237893,0.5396124623305592,-0.1428797926776689,0.09302712628766205
2025-03-17,0.5206806508513252,0.12463135875965053,0.28309988355472077,0.4501543737945075,0.23407862383443892,0.47011668602567713,0.08482289699636122,0.5396934234211055,-0.14171850695363492,0.09265495644301287
2025-03-18,0.4521083712456469,0.08375267451114544,0.20042287956984017,0.4599016730116856,0.20784532085084215,0.4264910457374551,0.06673416723212706,0.531647271926565,-0.15463539790224132,0.07285704141976959
2025-03-19,0.45250863078694153,0.09073995774594208,0.2325258795392054,0.4475200438444296,0.2126470010033522,0.4355687484283199,0.061079855428983636,0.5185539504598081,-0.13400719353719617,0.09800526318231964
2025-03-20,0.4867427459135082,0.09957447273829324,0.2530888277319694,0.4270413411120066,0.2076958102211428,0.4423384166403388,0.07521764663295495,0.5171565425522612,-0.12793690088552565,0.10220588640692271
2025-03-21,0.4982856988834208,0.11915462867143202,0.29006630302741226,0.41553332003941895,0.22232020372737724,0.47102612964111057,0.06921169851350313,0.5170915359628793,-0.12443169465610482,0.09866872272350102
2025-03-24,0.4884406296702934,0.17576927509731327,0.28763840139976266,0.413149027365538,0.2674051739287687,0.4682476653011664,0.06657841782868018,0.5075971274940765,-0.08007234607677303,0.08518586870458102
2025-03-25,0.48775851283644567,0.17350879167383595,0.28202069890419706,0.4007838077442811,0.2673888459893363,0.4596469121837376,0.04828166427316653,0.4999273469000045,-0.10430484895317145,0.09165683137191241
2025-03-26,0.4040610092223997,0.15700228127352034,0.10489548782708173,0.2750886365806514,0.2721457644679145,0.4495591002534715,0.04555590629525889,0.4829145086156548,-0.09129998883460888,0.11690992349787113
2025-03-27,0.4035822350539255,0.1329555703616047,0.12594777956232817,0.277696144584229,0.2648432469119018,0.44517200545165037,0.04532945224795963,0.4532958941971651,-0.09299270017180905,0.11129176350849208
2025-03-28,0.40670287178647746,0.13264956216113144,0.12416304802784195,0.2817549895068389,0.2602163805586657,0.4476382864954137,0.06639214787653376,0.4567603789361344,-0.08386505937909161,0.10366889065350532
2025-03-31,0.401937459309268,0.13391904285895298,0.12470056186762526,0.28335400845162617,0.27190843969805567,0.4288687155005206,0.03913390053079025,0.4766398519717611,-0.06102731129715246,0.10195066636742557
2025-04-01,0.403658368539179,0.13468901238618264,0.07848007744541081,0.2719978811807657,0.2766955339331688,0.39174862513167036,0.03569679101385142,0.42771082132710797,-0.06316207123877292,0.12754080042042668
2025-04-02,0.40717986364096725,0.13774184462817574,0.08425566111638326,0.2659225020530435,0.2819164257315723,0.3938943565501517,0.03981521031648816,0.4411777338083509,-0.0736743797073908,0.12674345940211182
2025-04-03,0.4012744199615095,0.1248542646207875,0.07994352167671682,0.2848122504432283,0.17333940331427325,0.3927367704772673,0.053717867388091235,0.3625324179930468,-0.09762672440605759,0.13881429386576474
2025-04-07,0.47508727229713005,0.26664162516063095,0.1720299095044539,0.3725020908126657,0.30144532583645334,0.4498351673740323,0.16347287075393824,0.4368283482116972,0.0712129391263432,0.22006856949031972
2025-04-08,0.47820012284938407,0.22114963035034002,0.17435521682282784,0.36621318272113634,0.17447141347426984,0.4288965033774384,0.24531749701825248,0.41032120696983804,-0.10633469533900332,0.18708850130029328
2025-04-09,0.507770016643322,0.22347580047172672,0.17752552830796725,0.35450584883705,0.1782582896230161,0.460387591616845,0.23829122313140016,0.4128699444377665,-0.10819932312306556,0.18565458167589985
2025-04-10,0.5077058321721629,0.26242737595689,0.17569201775524004,0.33473951196455454,0.18481611380954163,0.4648575693144012,0.23477999598740487,0.4394468092861979,-0.10974234599202082,0.1638021162430533
2025-04-11,0.5129972740223769,0.2845747024738632,0.18059396984792012,0.3138102427074613,0.20234653477756237,0.46136426438550954,0.20772699891935165,0.4190417251541741,-0.1528339262422055,0.16334329576044979
2025-04-14,0.5128081635808087,0.2849025429213973,0.1744968072647284,0.30131494522568736,0.19947845289773558,0.45373286821808373,0.19708206764469416,0.42059386857163444,-0.15564464677666487,0.15220251925140946
2025-04-15,0.5116923144143719,0.2585691764393752,0.16017347440213714,0.2992799655039733,0.18939376328646543,0.4469686434206498,0.1930787191040165,0.42528900480934084,-0.16151281364043024,0.14566838549529645
2025-04-16,0.5115211671533129,0.2529377505737961,0.1611420804704535,0.29876476087236714,0.18883228573980113,0.44551025487002305,0.19141136734849515,0.4094397461086469,-0.18641074969382934,0.15715447212791386
2025-04-17,0.49538089410851155,0.22756491443943577,0.13219144293544122,0.28940503582628047,0.1620254256320955,0.4245187498630358,0.17674349477887327,0.38336468619718705,-0.21050940424954853,0.14186031210159336
2025-04-18,0.49695682467205127,0.2455078756821233,0.12961864862948486,0.293123523569428,0.15807178257115298,0.4251123328471841,0.176868588793315,0.36764521598378125,-0.21235596561609363,0.14158953850550499
2025-04-21,0.5212418712329295,0.22541341136041637,0.1253273694745818,0.2920917393991626,0.14990767444786574,0.3889521197246474,0.20306781751440042,0.3911677451350843,-0.223554138316088,0.1516083746139691
2025-04-22,0.5258298728605254,0.22946469245490647,0.10677937315576094,0.29435348158780883,0.1506321627712195,0.3760051282897585,0.20490709977072954,0.3686853183936883,-0.21912150819193563,0.1340772687484683
2025-04-23,0.5499495261599565,0.2553472723295016,0.14439035826695376,0.27561878520500677,0.1327399618725282,0.3617722138952889,0.23250235424293353,0.33529139149914666,-0.19114419541273345,0.1883458857165055
2025-04-24,0.5497374436403583,0.25343176012482943,0.14451249983594067,0.2797739703757078,0.14025035204518715,0.36705027844167937,0.2269437677283578,0.32883856076548096,-0.18427340397760025,0.1983170239511138
2025-04-25,0.5365365419634341,0.2260670809505441,0.1310424196695775,0.280277705571311,0.11122995445042681,0.3539293482416363,0.2261035061334368,0.29407657621551914,-0.19791536663246156,0.20221551528121706
2025-04-28,0.5368101075351519,0.22507768024439884,0.13558630407268893,0.26434887846961386,0.11182325362488839,0.3554262114514572,0.2254963317619488,0.2952264078003469,-0.1823662942375053,0.2156703765503265
2025-04-29,0.5462705091167847,0.2167385754370642,0.1331325678581183,0.2472386394769326,0.12354587631279504,0.3642824502327104,0.2335535059560636,0.28740595594481516,-0.21360586916073704,0.1998207595213242
2025-04-30,0.5267572061096177,0.19698768974575348,0.07607415638984982,0.222763124442748,0.12289636269381551,0.3590395674620999,0.24316628046365052,0.2931783862467037,-0.20466998233593137,0.20595412573206362
2025-05-06,0.5089421155827449,0.220453634995457,0.056316366205910066,0.1926644972293425,0.13421462439525794,0.3449778629597914,0.19704186327768683,0.29261942350609904,-0.19687878552159452,0.18291350434967976
2025-05-07,0.5053969183775299,0.21281342774823733,0.06111536932433472,0.20310601787647325,0.12928144787631993,0.34415972564587854,0.19620415289918494,0.28912539264824266,-0.2041713737487607,0.18603304209406704
2025-05-08,0.5204304858721518,0.23622644944393018,0.0604004943527659,0.19169202777099179,0.13394479605198373,0.32924837180008043,0.191164437283686,0.27278860886044,-0.210224735464645,0.18938554254090037
2025-05-09,0.5285470887884455,0.224352151788324,0.08426798287652222,0.20556884714891926,0.1307259981363893,0.3319441364502452,0.19213746501104303,0.26287367034312265,-0.21267615840777063,0.19265126021877524
2025-05-12,0.5419891918614026,0.2328877327663081,0.07428719646044953,0.20223154035122112,0.1400523327227057,0.2924188312513643,0.18709236750109884,0.16975821196750995,-0.2231563303302611,0.20405504414929335
2025-05-13,0.5108252096947098,0.20758617160736884,0.07897789092710743,0.22823243589530554,0.11478550963914733,0.285078346064784,0.18757171183155102,0.16763424690746206,-0.2121760532376523,0.21117122700893357
2025-05-14,0.5077299440171861,0.20786826678524276,0.08482906988651936,0.2301720741994788,0.11723889991569383,0.317916718299351,0.19965884253293528,0.1629251832895334,-0.21542953271977028,0.2173235301970897
2025-05-15,0.5057706040949556,0.2048369329965429,0.08018670568144143,0.2289840744456733,0.11842998291575438,0.31151263152607017,0.19067898711149453,0.15311742658779381,-0.22657885074705664,0.22819620042330874
2025-05-16,0.5126806932227012,0.199997085883197,0.07581530677260559,0.23504285885488965,0.11607386461277117,0.30801409570814076,0.20173954597294222,0.15082372924400142,-0.24098743959062321,0.21986051990652183
2025-05-19,0.5189987368274002,0.20396993015735804,0.08681187853769431,0.2557478480520463,0.11720535004908657,0.3161075556225245,0.2177956238800691,0.14837375529800398,-0.2515619702325625,0.213591216363632
2025-05-20,0.5228436403992472,0.20632675650537388,0.08625480807102082,0.2552503672603737,0.11261286651780275,0.32190743391208515,0.23270357772977993,0.15710985583746237,-0.24397465982795427,0.20785117415570845
2025-05-21,0.5225806018854369,0.2127710911236776,0.09428219341584379,0.24855962339044607,0.13083615091832146,0.3490192998191449,0.2219209240325027,0.12361528767371263,-0.25071040004029843,0.23585336116425923
2025-05-22,0.5296503229341968,0.22353395286243385,0.1134922514409533,0.23667390859145315,0.12333467838617042,0.34173490478013996,0.245765391728236,0.10162660543188289,-0.23230802656911892,0.299245052677004
2025-05-23,0.5305614765722935,0.22675050893897164,0.1230638029701835,0.25405258251639723,0.1263733518539267,0.343443262187094,0.25737500801068947,0.10606400774024473,-0.223350550531428,0.31910825158269024
2025-05-26,0.5310481438918933,0.2364659329299919,0.12475790155582163,0.253223497015818,0.14917507965592283,0.34571170542332014,0.2549371267846221,0.11980461585181602,-0.21916812609597325,0.31708937985737795
2025-05-27,0.5310308775967223,0.24630648029116192,0.12430368077039171,0.258373255547236,0.15500742583278962,0.34536747160967274,0.2579314759720121,0.12127152266668316,-0.21983129218293254,0.3177282121728463
2025-05-28,0.5183677864703551,0.25160997409657443,0.11780890291152007,0.25500277565622287,0.1573734540973014,0.33823023796441,0.25248388815349704,0.1219485420784228,-0.21889783200140514,0.31985985450650783
2025-05-29,0.5271986456497265,0.23463205384876867,0.10273133847020532,0.2506497701000367,0.1690137539142934,0.3805173962986926,0.262553045113746,0.08765477924256392,-0.23221575055940302,0.307975449385988
2025-05-30,0.5269526622905923,0.23475032785511823,0.10165388266424144,0.2509581308091652,0.17516000577069354,0.3700108925898698,0.2699900939284117,0.07895172329043516,-0.22207665272649002,0.30244855688768985
2025-06-03,0.5112616355481268,0.23380205244446256,0.09926531745726391,0.23365185603025074,0.1721946977679138,0.36814859062968996,0.2716399668988422,0.07829756528021413,-0.22399705224861746,0.29978946812706847
2025-06-04,0.5306812168387608,0.23381962377621154,0.10284843640192423,0.2216804088301775,0.17259393528438594,0.3680878492601575,0.2749916099321944,0.08061310395141717,-0.22511307161781535,0.301349591187523
2025-06-05,0.5447860738457597,0.2388800970875071,0.08902216510053201,0.22201092774241848,0.16347925055118584,0.35394197381567416,0.3035762449669551,0.05054941857724507,-0.22102389092733296,0.30428938074916656
2025-06-06,0.5381099219947538,0.24849999567621744,0.10754406162579501,0.21406039149964065,0.17123311386629436,0.3732339287820678,0.29500721839820193,0.0429473632265083,-0.21743658177623562,0.3193154324976502
2025-06-09,0.5356913202435128,0.2481739437012208,0.10405447493968681,0.219201484790012,0.15748230893953283,0.3646422581027241,0.29534529460079617,0.046309095155367484,-0.217929252605077,0.3200934415128332
2025-06-10,0.5285830770790337,0.25536699874981966,0.10885487071242844,0.2144227994277845,0.17064726406645497,0.3707779501587804,0.28602267908264545,0.04333583504340723,-0.21432932356767154,0.32505304591709117
2025-06-11,0.5292274028511902,0.2583927141885493,0.09876276638204604,0.21477579753639658,0.1735767962278336,0.36547464144700925,0.28436181939790484,0.04360337820633263,-0.21028481055500675,0.318034413141677
2025-06-12,0.5298166021563331,0.2588933689771229,0.09700251241698861,0.2078907106759041,0.17219370464927292,0.3457171424438975,0.32441641316310854,0.04325743546818619,-0.21754675639783305,0.3137390364481415
2025-06-13,0.4645039250757565,0.24749452437042238,0.047340035572507176,0.22113099818915222,0.1632725181399615,0.32950228464627984,0.38331884679741474,0.04172004570234508,-0.21898803899045993,0.300259623012744
2025-06-16,0.46426366576912526,0.25661792213096773,0.042290484182173606,0.2098691153420215,0.1635123365599022,0.333584089755027,0.3896665665630282,0.03782691191788632,-0.22502789266324166,0.30084132710916245
2025-06-17,0.4679944332052501,0.2586984926515234,0.031631356363405506,0.21575593217619324,0.17203149938563075,0.307372580195905,0.3890371751295668,0.00978450878996488,-0.2082808952111929,0.26380561802766134
2025-06-18,0.4582834681062867,0.26106404735440364,0.014686768175915339,0.2231493769848168,0.17308342539526395,0.29997078299645374,0.3903956433552012,0.00894064242556801,-0.2112794383829747,0.2664840023257549
